2019-09-04 19:05:08,937 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-CONTENT-IMAGE
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-CORR-
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-DECISION-IH-
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-EMAILACCOUNT
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-MOBILE-APNSTOKEN
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-MOBILE-CERTIFICATE
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-MOBILE-GCMTOKEN
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-NOTIFICATION-PARAMETERS
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-NOTIFICATION-RECIPIENT
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-PARTY
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-PORTAL
2019-09-04 19:05:08,938 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-REPORT-CATEGORY
2019-09-04 19:05:08,939 [ttp-nio-8085-exec-10] [  STANDARD] [     PegaRULES:07.10] (nal.inventory.SynchronizerImpl) DEBUG DEBRAJ|192.168.198.1|Rest|SystemManagement|v2|Import|AA706CCB226A9C093999150A03C63EDA2  - NOCHANGE: RULE-ACCESS-ROLE-OBJ NEXTBANK:MANAGER DATA-REPORT-SHORTCUT
